GpuFreq=control_disabled
Rank, world size, device count: 0, 4, 4
Distributed package available...[OK]
NCCL backend available...[OK]
Process group initialized successfully...[OK]
nccl backend used...[OK]
Epoch: 001/100 | Batch 0000/0043 | Averaged Loss: 2.3022
Epoch: 052/100 | Batch 0030/0043 | Averaged Loss: 0.3436
Epoch: 052/100 | Batch 0031/0043 | Averaged Loss: 0.3825
Epoch: 052/100 | Batch 0032/0043 | Averaged Loss: 0.3529
Epoch: 052/100 | Batch 0033/0043 | Averaged Loss: 0.3887
Epoch: 052/100 | Batch 0034/0043 | Averaged Loss: 0.3596
Epoch: 052/100 | Batch 0035/0043 | Averaged Loss: 0.3486
Epoch: 052/100 | Batch 0036/0043 | Averaged Loss: 0.3413
Epoch: 052/100 | Batch 0037/0043 | Averaged Loss: 0.4037
Epoch: 052/100 | Batch 0038/0043 | Averaged Loss: 0.3392
Epoch: 052/100 | Batch 0039/0043 | Averaged Loss: 0.3356
Epoch: 052/100 | Batch 0040/0043 | Averaged Loss: 0.3505
Epoch: 052/100 | Batch 0041/0043 | Averaged Loss: 0.3919
Epoch: 052/100 | Batch 0042/0043 | Averaged Loss: 0.3857
Epoch: 052/100 | Train: 89.11% | Validation: 72.90%
Time elapsed: 7.453983306884766 min
Epoch: 053/100 | Batch 0000/0043 | Averaged Loss: 0.3002
Epoch: 053/100 | Batch 0001/0043 | Averaged Loss: 0.3211
Epoch: 053/100 | Batch 0002/0043 | Averaged Loss: 0.3572
Epoch: 053/100 | Batch 0003/0043 | Averaged Loss: 0.3356
Epoch: 053/100 | Batch 0004/0043 | Averaged Loss: 0.2817
Epoch: 053/100 | Batch 0005/0043 | Averaged Loss: 0.3336
Epoch: 053/100 | Batch 0006/0043 | Averaged Loss: 0.2955
Epoch: 053/100 | Batch 0007/0043 | Averaged Loss: 0.2844
Epoch: 053/100 | Batch 0008/0043 | Averaged Loss: 0.2717
Epoch: 053/100 | Batch 0009/0043 | Averaged Loss: 0.3689
Epoch: 053/100 | Batch 0010/0043 | Averaged Loss: 0.3008
Epoch: 053/100 | Batch 0011/0043 | Averaged Loss: 0.3528
Epoch: 053/100 | Batch 0012/0043 | Averaged Loss: 0.3339
Epoch: 053/100 | Batch 0013/0043 | Averaged Loss: 0.3276
Epoch: 053/100 | Batch 0014/0043 | Averaged Loss: 0.2822
Epoch: 053/100 | Batch 0015/0043 | Averaged Loss: 0.3081
Epoch: 053/100 | Batch 0016/0043 | Averaged Loss: 0.3415
Epoch: 053/100 | Batch 0017/0043 | Averaged Loss: 0.3378
Epoch: 053/100 | Batch 0018/0043 | Averaged Loss: 0.3440
Epoch: 053/100 | Batch 0019/0043 | Averaged Loss: 0.3285
Epoch: 053/100 | Batch 0020/0043 | Averaged Loss: 0.2781
Epoch: 053/100 | Batch 0021/0043 | Averaged Loss: 0.3374
Epoch: 053/100 | Batch 0022/0043 | Averaged Loss: 0.3632
Epoch: 053/100 | Batch 0023/0043 | Averaged Loss: 0.3614
Epoch: 053/100 | Batch 0024/0043 | Averaged Loss: 0.3298
Epoch: 053/100 | Batch 0025/0043 | Averaged Loss: 0.3657
Epoch: 053/100 | Batch 0026/0043 | Averaged Loss: 0.3531
Epoch: 053/100 | Batch 0027/0043 | Averaged Loss: 0.2910
Epoch: 053/100 | Batch 0028/0043 | Averaged Loss: 0.3706
Epoch: 053/100 | Batch 0029/0043 | Averaged Loss: 0.3846
Epoch: 053/100 | Batch 0030/0043 | Averaged Loss: 0.3279
Epoch: 053/100 | Batch 0031/0043 | Averaged Loss: 0.3501
Epoch: 053/100 | Batch 0032/0043 | Averaged Loss: 0.3363
Epoch: 053/100 | Batch 0033/0043 | Averaged Loss: 0.3132
Epoch: 053/100 | Batch 0034/0043 | Averaged Loss: 0.3317
Epoch: 053/100 | Batch 0035/0043 | Averaged Loss: 0.3357
Epoch: 053/100 | Batch 0036/0043 | Averaged Loss: 0.3627
Epoch: 053/100 | Batch 0037/0043 | Averaged Loss: 0.3292
Epoch: 053/100 | Batch 0038/0043 | Averaged Loss: 0.3442
Epoch: 053/100 | Batch 0039/0043 | Averaged Loss: 0.3462
Epoch: 053/100 | Batch 0040/0043 | Averaged Loss: 0.3795
Epoch: 053/100 | Batch 0041/0043 | Averaged Loss: 0.2868
Epoch: 053/100 | Batch 0042/0043 | Averaged Loss: 0.3791
Epoch: 053/100 | Train: 90.41% | Validation: 73.22%
Time elapsed: 7.593791961669922 min
Epoch: 054/100 | Batch 0000/0043 | Averaged Loss: 0.3139
Epoch: 054/100 | Batch 0001/0043 | Averaged Loss: 0.2236
Epoch: 054/100 | Batch 0002/0043 | Averaged Loss: 0.2930
Epoch: 054/100 | Batch 0003/0043 | Averaged Loss: 0.2890
Epoch: 054/100 | Batch 0004/0043 | Averaged Loss: 0.2941
Epoch: 054/100 | Batch 0005/0043 | Averaged Loss: 0.2896
Epoch: 054/100 | Batch 0006/0043 | Averaged Loss: 0.3189
Epoch: 054/100 | Batch 0007/0043 | Averaged Loss: 0.3331
Epoch: 054/100 | Batch 0008/0043 | Averaged Loss: 0.2947
Epoch: 054/100 | Batch 0009/0043 | Averaged Loss: 0.3269
Epoch: 054/100 | Batch 0010/0043 | Averaged Loss: 0.2712
Epoch: 054/100 | Batch 0011/0043 | Averaged Loss: 0.3828
Epoch: 054/100 | Batch 0012/0043 | Averaged Loss: 0.3041
Epoch: 054/100 | Batch 0013/0043 | Averaged Loss: 0.3005
Epoch: 054/100 | Batch 0014/0043 | Averaged Loss: 0.3095
Epoch: 054/100 | Batch 0015/0043 | Averaged Loss: 0.3137
Epoch: 054/100 | Batch 0016/0043 | Averaged Loss: 0.2691
Epoch: 054/100 | Batch 0017/0043 | Averaged Loss: 0.3101
Epoch: 054/100 | Batch 0018/0043 | Averaged Loss: 0.3082
Epoch: 054/100 | Batch 0019/0043 | Averaged Loss: 0.3516
Epoch: 054/100 | Batch 0020/0043 | Averaged Loss: 0.3173
Epoch: 054/100 | Batch 0021/0043 | Averaged Loss: 0.2831
Epoch: 054/100 | Batch 0022/0043 | Averaged Loss: 0.3454
Epoch: 054/100 | Batch 0023/0043 | Averaged Loss: 0.3277
Epoch: 054/100 | Batch 0024/0043 | Averaged Loss: 0.2666
Epoch: 054/100 | Batch 0025/0043 | Averaged Loss: 0.3591
Epoch: 054/100 | Batch 0026/0043 | Averaged Loss: 0.3155
Epoch: 054/100 | Batch 0027/0043 | Averaged Loss: 0.3117
Epoch: 054/100 | Batch 0028/0043 | Averaged Loss: 0.3048
Epoch: 054/100 | Batch 0029/0043 | Averaged Loss: 0.3629
Epoch: 054/100 | Batch 0030/0043 | Averaged Loss: 0.3648
Epoch: 054/100 | Batch 0031/0043 | Averaged Loss: 0.3310
Epoch: 054/100 | Batch 0032/0043 | Averaged Loss: 0.3352
Epoch: 054/100 | Batch 0033/0043 | Averaged Loss: 0.3578
Epoch: 054/100 | Batch 0034/0043 | Averaged Loss: 0.3904
Epoch: 054/100 | Batch 0035/0043 | Averaged Loss: 0.3730
Epoch: 054/100 | Batch 0036/0043 | Averaged Loss: 0.3698
Epoch: 054/100 | Batch 0037/0043 | Averaged Loss: 0.3882
Epoch: 054/100 | Batch 0038/0043 | Averaged Loss: 0.3629
Epoch: 054/100 | Batch 0039/0043 | Averaged Loss: 0.3655
Epoch: 054/100 | Batch 0040/0043 | Averaged Loss: 0.3527
Epoch: 054/100 | Batch 0041/0043 | Averaged Loss: 0.3639
Epoch: 054/100 | Batch 0042/0043 | Averaged Loss: 0.3087
Epoch: 054/100 | Train: 90.38% | Validation: 73.27%
Time elapsed: 7.735995769500732 min
Epoch: 055/100 | Batch 0000/0043 | Averaged Loss: 0.2934
Epoch: 055/100 | Batch 0001/0043 | Averaged Loss: 0.2612
Epoch: 055/100 | Batch 0002/0043 | Averaged Loss: 0.2805
Epoch: 055/100 | Batch 0003/0043 | Averaged Loss: 0.2823
Epoch: 055/100 | Batch 0004/0043 | Averaged Loss: 0.2725
Epoch: 055/100 | Batch 0005/0043 | Averaged Loss: 0.2786
Epoch: 055/100 | Batch 0006/0043 | Averaged Loss: 0.2837
Epoch: 055/100 | Batch 0007/0043 | Averaged Loss: 0.2645
Epoch: 055/100 | Batch 0008/0043 | Averaged Loss: 0.3106
Epoch: 055/100 | Batch 0009/0043 | Averaged Loss: 0.2688
Epoch: 055/100 | Batch 0010/0043 | Averaged Loss: 0.2793
Epoch: 055/100 | Batch 0011/0043 | Averaged Loss: 0.2753
Epoch: 055/100 | Batch 0012/0043 | Averaged Loss: 0.3270
Epoch: 055/100 | Batch 0013/0043 | Averaged Loss: 0.2744
Epoch: 055/100 | Batch 0014/0043 | Averaged Loss: 0.3104
Epoch: 055/100 | Batch 0015/0043 | Averaged Loss: 0.3165
Epoch: 055/100 | Batch 0016/0043 | Averaged Loss: 0.2559
Epoch: 055/100 | Batch 0017/0043 | Averaged Loss: 0.3260
Epoch: 055/100 | Batch 0018/0043 | Averaged Loss: 0.2895
Epoch: 055/100 | Batch 0019/0043 | Averaged Loss: 0.2770
Epoch: 055/100 | Batch 0020/0043 | Averaged Loss: 0.3268
Epoch: 055/100 | Batch 0021/0043 | Averaged Loss: 0.2875
Epoch: 055/100 | Batch 0022/0043 | Averaged Loss: 0.2509
Epoch: 055/100 | Batch 0023/0043 | Averaged Loss: 0.2898
Epoch: 055/100 | Batch 0024/0043 | Averaged Loss: 0.3556
Epoch: 055/100 | Batch 0025/0043 | Averaged Loss: 0.3076
Epoch: 055/100 | Batch 0026/0043 | Averaged Loss: 0.3137
Epoch: 055/100 | Batch 0027/0043 | Averaged Loss: 0.3645
Epoch: 055/100 | Batch 0028/0043 | Averaged Loss: 0.3928
Epoch: 055/100 | Batch 0029/0043 | Averaged Loss: 0.3786
Epoch: 055/100 | Batch 0030/0043 | Averaged Loss: 0.3421
Epoch: 055/100 | Batch 0031/0043 | Averaged Loss: 0.3492
Epoch: 055/100 | Batch 0032/0043 | Averaged Loss: 0.3295
Epoch: 055/100 | Batch 0033/0043 | Averaged Loss: 0.3524
Epoch: 055/100 | Batch 0034/0043 | Averaged Loss: 0.3150
Epoch: 055/100 | Batch 0035/0043 | Averaged Loss: 0.3485
Epoch: 055/100 | Batch 0036/0043 | Averaged Loss: 0.3253
Epoch: 055/100 | Batch 0037/0043 | Averaged Loss: 0.3761
Epoch: 055/100 | Batch 0038/0043 | Averaged Loss: 0.3623
Epoch: 055/100 | Batch 0039/0043 | Averaged Loss: 0.3170
Epoch: 055/100 | Batch 0040/0043 | Averaged Loss: 0.3580
Epoch: 055/100 | Batch 0041/0043 | Averaged Loss: 0.4116
Epoch: 055/100 | Batch 0042/0043 | Averaged Loss: 0.3378
Epoch: 055/100 | Train: 91.48% | Validation: 73.24%
Time elapsed: 7.877257347106934 min
Epoch: 056/100 | Batch 0000/0043 | Averaged Loss: 0.2712
Epoch: 056/100 | Batch 0001/0043 | Averaged Loss: 0.3189
Epoch: 056/100 | Batch 0002/0043 | Averaged Loss: 0.2698
Epoch: 056/100 | Batch 0003/0043 | Averaged Loss: 0.2993
Epoch: 056/100 | Batch 0004/0043 | Averaged Loss: 0.2722
Epoch: 056/100 | Batch 0005/0043 | Averaged Loss: 0.3105
Epoch: 056/100 | Batch 0006/0043 | Averaged Loss: 0.2779
Epoch: 056/100 | Batch 0007/0043 | Averaged Loss: 0.2777
Epoch: 056/100 | Batch 0008/0043 | Averaged Loss: 0.2438
Epoch: 056/100 | Batch 0009/0043 | Averaged Loss: 0.2703
Epoch: 056/100 | Batch 0010/0043 | Averaged Loss: 0.2989
Epoch: 056/100 | Batch 0011/0043 | Averaged Loss: 0.2749
Epoch: 056/100 | Batch 0012/0043 | Averaged Loss: 0.2388
Epoch: 056/100 | Batch 0013/0043 | Averaged Loss: 0.2597
Epoch: 056/100 | Batch 0014/0043 | Averaged Loss: 0.3233
Epoch: 056/100 | Batch 0015/0043 | Averaged Loss: 0.3212
Epoch: 056/100 | Batch 0016/0043 | Averaged Loss: 0.2843
Epoch: 056/100 | Batch 0017/0043 | Averaged Loss: 0.2493
Epoch: 056/100 | Batch 0018/0043 | Averaged Loss: 0.2898
Epoch: 056/100 | Batch 0019/0043 | Averaged Loss: 0.2584
Epoch: 056/100 | Batch 0020/0043 | Averaged Loss: 0.3375
Epoch: 056/100 | Batch 0021/0043 | Averaged Loss: 0.3130
Epoch: 056/100 | Batch 0022/0043 | Averaged Loss: 0.3633
Epoch: 056/100 | Batch 0023/0043 | Averaged Loss: 0.2824
Epoch: 056/100 | Batch 0024/0043 | Averaged Loss: 0.2935
Epoch: 056/100 | Batch 0025/0043 | Averaged Loss: 0.3347
Epoch: 056/100 | Batch 0026/0043 | Averaged Loss: 0.3291
Epoch: 056/100 | Batch 0027/0043 | Averaged Loss: 0.3859
Epoch: 056/100 | Batch 0028/0043 | Averaged Loss: 0.3088
Epoch: 056/100 | Batch 0029/0043 | Averaged Loss: 0.3444
Epoch: 056/100 | Batch 0030/0043 | Averaged Loss: 0.3320
Epoch: 056/100 | Batch 0031/0043 | Averaged Loss: 0.3360
Epoch: 056/100 | Batch 0032/0043 | Averaged Loss: 0.2772
Epoch: 056/100 | Batch 0033/0043 | Averaged Loss: 0.3668
Epoch: 056/100 | Batch 0034/0043 | Averaged Loss: 0.3070
Epoch: 056/100 | Batch 0035/0043 | Averaged Loss: 0.3432
Epoch: 056/100 | Batch 0036/0043 | Averaged Loss: 0.2890
Epoch: 056/100 | Batch 0037/0043 | Averaged Loss: 0.3118
Epoch: 056/100 | Batch 0038/0043 | Averaged Loss: 0.3326
Epoch: 056/100 | Batch 0039/0043 | Averaged Loss: 0.2634
Epoch: 056/100 | Batch 0040/0043 | Averaged Loss: 0.3256
Epoch: 056/100 | Batch 0041/0043 | Averaged Loss: 0.3446
Epoch: 056/100 | Batch 0042/0043 | Averaged Loss: 0.2872
Epoch: 056/100 | Train: 91.47% | Validation: 73.34%
Time elapsed: 8.018085479736328 min
Epoch: 057/100 | Batch 0000/0043 | Averaged Loss: 0.2833
Epoch: 057/100 | Batch 0001/0043 | Averaged Loss: 0.3018
Epoch: 057/100 | Batch 0002/0043 | Averaged Loss: 0.2488
Epoch: 057/100 | Batch 0003/0043 | Averaged Loss: 0.2983
Epoch: 057/100 | Batch 0004/0043 | Averaged Loss: 0.2630
Epoch: 057/100 | Batch 0005/0043 | Averaged Loss: 0.3396
Epoch: 057/100 | Batch 0006/0043 | Averaged Loss: 0.2957
Epoch: 057/100 | Batch 0007/0043 | Averaged Loss: 0.3446
Epoch: 057/100 | Batch 0008/0043 | Averaged Loss: 0.2553
Epoch: 057/100 | Batch 0009/0043 | Averaged Loss: 0.3592
Epoch: 057/100 | Batch 0010/0043 | Averaged Loss: 0.3228
Epoch: 057/100 | Batch 0011/0043 | Averaged Loss: 0.3284
Epoch: 057/100 | Batch 0012/0043 | Averaged Loss: 0.3591
Epoch: 057/100 | Batch 0013/0043 | Averaged Loss: 0.3328
Epoch: 057/100 | Batch 0014/0043 | Averaged Loss: 0.3064
Epoch: 057/100 | Batch 0015/0043 | Averaged Loss: 0.2672
Epoch: 057/100 | Batch 0016/0043 | Averaged Loss: 0.3137
Epoch: 057/100 | Batch 0017/0043 | Averaged Loss: 0.3351
Epoch: 057/100 | Batch 0018/0043 | Averaged Loss: 0.3351
Epoch: 057/100 | Batch 0019/0043 | Averaged Loss: 0.3062
Epoch: 057/100 | Batch 0020/0043 | Averaged Loss: 0.2797
Epoch: 057/100 | Batch 0021/0043 | Averaged Loss: 0.2203
Epoch: 057/100 | Batch 0022/0043 | Averaged Loss: 0.3189
Epoch: 057/100 | Batch 0023/0043 | Averaged Loss: 0.2568
Epoch: 057/100 | Batch 0024/0043 | Averaged Loss: 0.3399
Epoch: 057/100 | Batch 0025/0043 | Averaged Loss: 0.3351
Epoch: 057/100 | Batch 0026/0043 | Averaged Loss: 0.3705
Epoch: 057/100 | Batch 0027/0043 | Averaged Loss: 0.2915
Epoch: 057/100 | Batch 0028/0043 | Averaged Loss: 0.3019
Epoch: 057/100 | Batch 0029/0043 | Averaged Loss: 0.3258
Epoch: 057/100 | Batch 0030/0043 | Averaged Loss: 0.2774
Epoch: 057/100 | Batch 0031/0043 | Averaged Loss: 0.2733
Epoch: 057/100 | Batch 0032/0043 | Averaged Loss: 0.2928
Epoch: 057/100 | Batch 0033/0043 | Averaged Loss: 0.2597
Epoch: 057/100 | Batch 0034/0043 | Averaged Loss: 0.3109
Epoch: 057/100 | Batch 0035/0043 | Averaged Loss: 0.2776
Epoch: 057/100 | Batch 0036/0043 | Averaged Loss: 0.2933
Epoch: 057/100 | Batch 0037/0043 | Averaged Loss: 0.3077
Epoch: 057/100 | Batch 0038/0043 | Averaged Loss: 0.2956
Epoch: 057/100 | Batch 0039/0043 | Averaged Loss: 0.3100
Epoch: 057/100 | Batch 0040/0043 | Averaged Loss: 0.3111
Epoch: 057/100 | Batch 0041/0043 | Averaged Loss: 0.3426
Epoch: 057/100 | Batch 0042/0043 | Averaged Loss: 0.3122
Epoch: 057/100 | Train: 91.62% | Validation: 73.61%
Time elapsed: 8.160442352294922 min
Epoch: 058/100 | Batch 0000/0043 | Averaged Loss: 0.2699
Epoch: 058/100 | Batch 0001/0043 | Averaged Loss: 0.2854
Epoch: 058/100 | Batch 0002/0043 | Averaged Loss: 0.2632
Epoch: 058/100 | Batch 0003/0043 | Averaged Loss: 0.2396
Epoch: 058/100 | Batch 0004/0043 | Averaged Loss: 0.3056
Epoch: 058/100 | Batch 0005/0043 | Averaged Loss: 0.2783
Epoch: 058/100 | Batch 0006/0043 | Averaged Loss: 0.2749
Epoch: 058/100 | Batch 0007/0043 | Averaged Loss: 0.2286
Epoch: 058/100 | Batch 0008/0043 | Averaged Loss: 0.2616
Epoch: 058/100 | Batch 0009/0043 | Averaged Loss: 0.2926
Epoch: 058/100 | Batch 0010/0043 | Averaged Loss: 0.2451
Epoch: 058/100 | Batch 0011/0043 | Averaged Loss: 0.2846
Epoch: 058/100 | Batch 0012/0043 | Averaged Loss: 0.2797
Epoch: 058/100 | Batch 0013/0043 | Averaged Loss: 0.2618
Epoch: 058/100 | Batch 0014/0043 | Averaged Loss: 0.2344
Epoch: 058/100 | Batch 0015/0043 | Averaged Loss: 0.2674
Epoch: 058/100 | Batch 0016/0043 | Averaged Loss: 0.2901
Epoch: 058/100 | Batch 0017/0043 | Averaged Loss: 0.2844
Epoch: 058/100 | Batch 0018/0043 | Averaged Loss: 0.3087
Epoch: 058/100 | Batch 0019/0043 | Averaged Loss: 0.3227
Epoch: 058/100 | Batch 0020/0043 | Averaged Loss: 0.2629
Epoch: 058/100 | Batch 0021/0043 | Averaged Loss: 0.3033
Epoch: 058/100 | Batch 0022/0043 | Averaged Loss: 0.3049
Epoch: 058/100 | Batch 0023/0043 | Averaged Loss: 0.2797
Epoch: 058/100 | Batch 0024/0043 | Averaged Loss: 0.3132
Epoch: 058/100 | Batch 0025/0043 | Averaged Loss: 0.3201
Epoch: 058/100 | Batch 0026/0043 | Averaged Loss: 0.3334
Epoch: 058/100 | Batch 0027/0043 | Averaged Loss: 0.3078
Epoch: 058/100 | Batch 0028/0043 | Averaged Loss: 0.2655
Epoch: 058/100 | Batch 0029/0043 | Averaged Loss: 0.3033
Epoch: 058/100 | Batch 0030/0043 | Averaged Loss: 0.2823
Epoch: 058/100 | Batch 0031/0043 | Averaged Loss: 0.3178
Epoch: 058/100 | Batch 0032/0043 | Averaged Loss: 0.3051
Epoch: 058/100 | Batch 0033/0043 | Averaged Loss: 0.2866
Epoch: 058/100 | Batch 0034/0043 | Averaged Loss: 0.3302
Epoch: 058/100 | Batch 0035/0043 | Averaged Loss: 0.3516
Epoch: 058/100 | Batch 0036/0043 | Averaged Loss: 0.3303
Epoch: 058/100 | Batch 0037/0043 | Averaged Loss: 0.3693
Epoch: 058/100 | Batch 0038/0043 | Averaged Loss: 0.2991
Epoch: 058/100 | Batch 0039/0043 | Averaged Loss: 0.3589
Epoch: 058/100 | Batch 0040/0043 | Averaged Loss: 0.3390
Epoch: 058/100 | Batch 0041/0043 | Averaged Loss: 0.2630
Epoch: 058/100 | Batch 0042/0043 | Averaged Loss: 0.3562
Epoch: 058/100 | Train: 90.51% | Validation: 72.49%
Time elapsed: 8.302505493164062 min
Epoch: 059/100 | Batch 0000/0043 | Averaged Loss: 0.2754
Epoch: 059/100 | Batch 0001/0043 | Averaged Loss: 0.2620
Epoch: 059/100 | Batch 0002/0043 | Averaged Loss: 0.2554
Epoch: 059/100 | Batch 0003/0043 | Averaged Loss: 0.3196
Epoch: 059/100 | Batch 0004/0043 | Averaged Loss: 0.2742
Epoch: 059/100 | Batch 0005/0043 | Averaged Loss: 0.2476
Epoch: 059/100 | Batch 0006/0043 | Averaged Loss: 0.2725
Epoch: 059/100 | Batch 0007/0043 | Averaged Loss: 0.2496
Epoch: 059/100 | Batch 0008/0043 | Averaged Loss: 0.2647
Epoch: 059/100 | Batch 0009/0043 | Averaged Loss: 0.2614
Epoch: 059/100 | Batch 0010/0043 | Averaged Loss: 0.2793
Epoch: 059/100 | Batch 0011/0043 | Averaged Loss: 0.2518
Epoch: 059/100 | Batch 0012/0043 | Averaged Loss: 0.2550
Epoch: 059/100 | Batch 0013/0043 | Averaged Loss: 0.2418
Epoch: 059/100 | Batch 0014/0043 | Averaged Loss: 0.2632
Epoch: 059/100 | Batch 0015/0043 | Averaged Loss: 0.2643
Epoch: 059/100 | Batch 0016/0043 | Averaged Loss: 0.2396
Epoch: 059/100 | Batch 0017/0043 | Averaged Loss: 0.3087
Epoch: 059/100 | Batch 0018/0043 | Averaged Loss: 0.2942
Epoch: 059/100 | Batch 0019/0043 | Averaged Loss: 0.2404
Epoch: 059/100 | Batch 0020/0043 | Averaged Loss: 0.3002
Epoch: 059/100 | Batch 0021/0043 | Averaged Loss: 0.2649
Epoch: 059/100 | Batch 0022/0043 | Averaged Loss: 0.3120
Epoch: 059/100 | Batch 0023/0043 | Averaged Loss: 0.2564
Epoch: 059/100 | Batch 0024/0043 | Averaged Loss: 0.2595
Epoch: 059/100 | Batch 0025/0043 | Averaged Loss: 0.2796
Epoch: 059/100 | Batch 0026/0043 | Averaged Loss: 0.2809
Epoch: 059/100 | Batch 0027/0043 | Averaged Loss: 0.2416
Epoch: 059/100 | Batch 0028/0043 | Averaged Loss: 0.2375
Epoch: 059/100 | Batch 0029/0043 | Averaged Loss: 0.3227
Epoch: 059/100 | Batch 0030/0043 | Averaged Loss: 0.2546
Epoch: 059/100 | Batch 0031/0043 | Averaged Loss: 0.2967
Epoch: 059/100 | Batch 0032/0043 | Averaged Loss: 0.2575
Epoch: 059/100 | Batch 0033/0043 | Averaged Loss: 0.2255
Epoch: 059/100 | Batch 0034/0043 | Averaged Loss: 0.2936
Epoch: 059/100 | Batch 0035/0043 | Averaged Loss: 0.2635
Epoch: 059/100 | Batch 0036/0043 | Averaged Loss: 0.4045
Epoch: 059/100 | Batch 0037/0043 | Averaged Loss: 0.2774
Epoch: 059/100 | Batch 0038/0043 | Averaged Loss: 0.2555
Epoch: 059/100 | Batch 0039/0043 | Averaged Loss: 0.3003
Epoch: 059/100 | Batch 0040/0043 | Averaged Loss: 0.2590
Epoch: 059/100 | Batch 0041/0043 | Averaged Loss: 0.3201
Epoch: 059/100 | Batch 0042/0043 | Averaged Loss: 0.3443
Epoch: 059/100 | Train: 91.54% | Validation: 73.17%
Time elapsed: 8.445063591003418 min
Epoch: 060/100 | Batch 0000/0043 | Averaged Loss: 0.2529
Epoch: 060/100 | Batch 0001/0043 | Averaged Loss: 0.2407
Epoch: 060/100 | Batch 0002/0043 | Averaged Loss: 0.3218
Epoch: 060/100 | Batch 0003/0043 | Averaged Loss: 0.2658
Epoch: 060/100 | Batch 0004/0043 | Averaged Loss: 0.2304
Epoch: 060/100 | Batch 0005/0043 | Averaged Loss: 0.2426
Epoch: 060/100 | Batch 0006/0043 | Averaged Loss: 0.3098
Epoch: 060/100 | Batch 0007/0043 | Averaged Loss: 0.2871
Epoch: 060/100 | Batch 0008/0043 | Averaged Loss: 0.2392
Epoch: 060/100 | Batch 0009/0043 | Averaged Loss: 0.2474
Epoch: 060/100 | Batch 0010/0043 | Averaged Loss: 0.3161
Epoch: 060/100 | Batch 0011/0043 | Averaged Loss: 0.2607
Epoch: 060/100 | Batch 0012/0043 | Averaged Loss: 0.2832
Epoch: 060/100 | Batch 0013/0043 | Averaged Loss: 0.2597
Epoch: 060/100 | Batch 0014/0043 | Averaged Loss: 0.2641
Epoch: 060/100 | Batch 0015/0043 | Averaged Loss: 0.3260
Epoch: 060/100 | Batch 0016/0043 | Averaged Loss: 0.2551
Epoch: 060/100 | Batch 0017/0043 | Averaged Loss: 0.3532
Epoch: 060/100 | Batch 0018/0043 | Averaged Loss: 0.3059
Epoch: 060/100 | Batch 0019/0043 | Averaged Loss: 0.3495
Epoch: 060/100 | Batch 0020/0043 | Averaged Loss: 0.2787
Epoch: 060/100 | Batch 0021/0043 | Averaged Loss: 0.3537
Epoch: 060/100 | Batch 0022/0043 | Averaged Loss: 0.2917
Epoch: 060/100 | Batch 0023/0043 | Averaged Loss: 0.2836
Epoch: 060/100 | Batch 0024/0043 | Averaged Loss: 0.3443
Epoch: 060/100 | Batch 0025/0043 | Averaged Loss: 0.2876
Epoch: 060/100 | Batch 0026/0043 | Averaged Loss: 0.2797
Epoch: 060/100 | Batch 0027/0043 | Averaged Loss: 0.2336
Epoch: 060/100 | Batch 0028/0043 | Averaged Loss: 0.2777
Epoch: 060/100 | Batch 0029/0043 | Averaged Loss: 0.2573
Epoch: 060/100 | Batch 0030/0043 | Averaged Loss: 0.2801
Epoch: 060/100 | Batch 0031/0043 | Averaged Loss: 0.2937
Epoch: 060/100 | Batch 0032/0043 | Averaged Loss: 0.2403
Epoch: 060/100 | Batch 0033/0043 | Averaged Loss: 0.3079
Epoch: 060/100 | Batch 0034/0043 | Averaged Loss: 0.2775
Epoch: 060/100 | Batch 0035/0043 | Averaged Loss: 0.2792
Epoch: 060/100 | Batch 0036/0043 | Averaged Loss: 0.3098
Epoch: 060/100 | Batch 0037/0043 | Averaged Loss: 0.3238
Epoch: 060/100 | Batch 0038/0043 | Averaged Loss: 0.2849
Epoch: 060/100 | Batch 0039/0043 | Averaged Loss: 0.2769
Epoch: 060/100 | Batch 0040/0043 | Averaged Loss: 0.3268
Epoch: 060/100 | Batch 0041/0043 | Averaged Loss: 0.2949
Epoch: 060/100 | Batch 0042/0043 | Averaged Loss: 0.2323
Epoch: 060/100 | Train: 92.00% | Validation: 72.61%
Time elapsed: 8.592306137084961 min
Epoch: 061/100 | Batch 0000/0043 | Averaged Loss: 0.2475
Epoch: 061/100 | Batch 0001/0043 | Averaged Loss: 0.2404
Epoch: 061/100 | Batch 0002/0043 | Averaged Loss: 0.2338
Epoch: 061/100 | Batch 0003/0043 | Averaged Loss: 0.2660
Epoch: 061/100 | Batch 0004/0043 | Averaged Loss: 0.2524
Epoch: 061/100 | Batch 0005/0043 | Averaged Loss: 0.2182
Epoch: 061/100 | Batch 0006/0043 | Averaged Loss: 0.2131
Epoch: 061/100 | Batch 0007/0043 | Averaged Loss: 0.2386
Epoch: 061/100 | Batch 0008/0043 | Averaged Loss: 0.2050
Epoch: 061/100 | Batch 0009/0043 | Averaged Loss: 0.2344
Epoch: 061/100 | Batch 0010/0043 | Averaged Loss: 0.1940
Epoch: 061/100 | Batch 0011/0043 | Averaged Loss: 0.2240
Epoch: 061/100 | Batch 0012/0043 | Averaged Loss: 0.2133
Epoch: 061/100 | Batch 0013/0043 | Averaged Loss: 0.2347
Epoch: 061/100 | Batch 0014/0043 | Averaged Loss: 0.2414
Epoch: 061/100 | Batch 0015/0043 | Averaged Loss: 0.2328
